lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847341984774968479638,2024,Marchand-Lindholm-Brazeau,BOS,line,5on5,26,9072.0,145.0,0.56,0.56,0.55,84.12,7.13,5.45,21.85,2.84,43.58,33.15,6.81,7.24,6.89,69.0,45.0,42.0,156.0,8.0,12.0,1.0,12.0,0.0,34.0,48.0,61.0,106.0,8.0,16.0,104.0,76.0,8.0,54.0,83.0,24.0,7.0,2.13,3.04,1.97,5.0,3.0,0.0,157.29,114.0,115.61,24.0,1.15,2.29,2.29,6.0,6.07,5.94,67.16,5.58,4.33,17.29,2.29,37.7,27.81,5.33,5.52,5.27,68.0,27.0,29.0,124.0,8.0,7.0,0.0,18.0,0.0,20.0,42.0,60.0,87.0,10.0,20.0,69.0,54.0,15.0,50.0,75.0,15.0,5.0,2.22,2.12,1.25,5.0,2.0,1.0,123.09,95.0,94.21,22.0,0.9,1.19,1.19,5.29,5.23,5.17
847579884801888484911,2024,Zetterlund-Granlund-Graf,SJS,line,5on5,5,2041.0,41.0,0.46,0.38,0.46,11.79,1.03,0.68,3.15,0.4,6.25,4.49,0.98,0.97,0.92,11.0,5.0,5.0,21.0,0.0,2.0,0.0,4.0,0.0,3.0,7.0,11.0,16.0,0.0,0.0,20.0,11.0,4.0,8.0,13.0,1.0,2.0,0.38,0.12,0.52,0.0,0.0,0.0,19.68,16.0,15.19,8.0,0.15,0.52,0.52,0.66,0.63,0.62,13.75,1.22,0.86,2.95,0.46,7.54,5.97,1.18,1.22,1.19,12.0,7.0,16.0,35.0,1.0,2.0,1.0,0.0,0.0,5.0,11.0,11.0,18.0,1.0,2.0,15.0,14.0,9.0,6.0,14.0,4.0,1.0,0.49,0.49,0.24,0.0,0.0,1.0,35.76,19.0,19.07,4.0,0.18,0.41,0.41,0.99,1.02,1.0
84769068476958,2024,Gostisbehere-Slavin,CAR,pairing,5on5,28,1019.0,223.0,0.46,0.39,0.5,10.45,0.95,0.63,2.27,0.32,5.44,4.4,0.94,0.97,0.96,10.0,4.0,0.0,14.0,1.0,1.0,0.0,2.0,0.0,5.0,5.0,9.0,13.0,0.0,0.0,3.0,4.0,2.0,6.0,10.0,4.0,0.0,0.36,0.58,0.0,1.0,0.0,0.0,14.1,14.0,14.15,3.0,0.13,0.18,0.18,0.9,0.93,0.93,10.52,1.13,0.69,2.75,0.34,5.29,3.8,1.11,1.1,1.08,9.0,5.0,8.0,22.0,1.0,3.0,0.0,0.0,0.0,2.0,8.0,8.0,13.0,0.0,0.0,0.0,4.0,3.0,4.0,9.0,4.0,1.0,0.22,0.58,0.33,0.0,1.0,0.0,21.43,14.0,13.54,1.0,0.14,0.63,0.63,0.63,0.61,0.61
84751718476931,2024,Ekman-Larsson-Mccabe,TOR,pairing,5on5,45,9233.0,315.0,0.58,0.58,0.58,100.96,7.48,6.16,25.79,3.31,56.22,41.04,7.16,7.43,7.12,98.0,42.0,53.0,193.0,8.0,9.0,1.0,15.0,1.0,50.0,57.0,90.0,132.0,13.0,29.0,75.0,59.0,15.0,42.0,112.0,22.0,6.0,3.04,2.77,1.66,5.0,3.0,0.0,192.83,140.0,138.73,17.0,1.27,1.48,1.84,6.9,6.89,6.74,75.31,5.46,4.5,19.92,2.49,40.46,30.16,5.31,5.45,5.3,68.0,35.0,38.0,141.0,7.0,10.0,0.0,12.0,0.0,35.0,39.0,61.0,96.0,7.0,17.0,46.0,59.0,12.0,40.0,81.0,17.0,5.0,1.85,2.34,1.27,3.0,4.0,0.0,139.89,103.0,102.51,21.0,0.93,1.26,1.26,5.13,5.16,5.11
847750384815828482259,2024,Robertson-Domi-Mcmann,TOR,line,5on5,33,11150.0,188.0,0.45,0.49,0.5,99.42,6.17,5.91,26.22,3.27,55.65,40.78,6.08,6.29,6.2,89.0,49.0,48.0,186.0,9.0,5.0,1.0,28.0,0.0,39.0,57.0,80.0,129.0,12.0,24.0,79.0,97.0,19.0,58.0,116.0,22.0,0.0,3.31,2.86,0.0,5.0,4.0,0.0,190.98,138.0,141.07,34.0,1.22,0.55,0.55,6.84,6.98,6.9,98.59,7.61,6.34,24.71,3.4,54.03,40.91,7.1,7.54,7.05,87.0,50.0,58.0,195.0,7.0,12.0,0.0,9.0,0.0,37.0,72.0,80.0,130.0,15.0,30.0,85.0,84.0,17.0,49.0,110.0,20.0,7.0,3.11,2.44,2.06,5.0,2.0,0.0,194.74,137.0,136.2,20.0,1.31,2.11,2.11,6.81,6.77,6.67
847793584793148482713,2024,Tkachuk-Bennett-Samoskevich,FLA,line,5on5,9,1516.0,74.0,0.75,0.65,0.66,25.24,3.0,1.62,5.99,0.78,12.61,9.01,2.76,3.01,2.77,27.0,6.0,7.0,40.0,2.0,2.0,0.0,8.0,0.0,12.0,9.0,25.0,31.0,2.0,7.0,14.0,16.0,0.0,1.0,20.0,10.0,3.0,0.5,1.26,1.25,1.0,1.0,0.0,40.16,33.0,33.04,0.0,0.34,1.03,1.03,2.31,2.33,2.29,12.39,1.02,0.81,3.21,0.43,6.7,4.84,0.98,1.03,1.0,9.0,8.0,5.0,22.0,0.0,2.0,0.0,2.0,0.0,5.0,8.0,9.0,17.0,4.0,14.0,17.0,4.0,2.0,8.0,12.0,4.0,1.0,0.34,0.47,0.2,0.0,0.0,0.0,22.27,17.0,17.24,4.0,0.17,0.27,0.27,0.92,0.94,0.92
847805784788568480078,2024,Joshua-Chytil-Garland,VAN,line,5on5,7,2226.0,44.0,0.42,0.48,0.53,17.17,1.2,1.23,3.96,0.6,10.46,7.55,1.18,1.17,1.15,14.0,11.0,6.0,31.0,1.0,2.0,0.0,4.0,0.0,8.0,10.0,13.0,24.0,2.0,4.0,22.0,13.0,3.0,16.0,21.0,3.0,1.0,0.65,0.31,0.23,1.0,0.0,0.0,31.11,25.0,25.14,6.0,0.25,0.24,0.24,1.21,1.19,1.17,15.91,1.66,1.17,3.64,0.53,8.54,6.46,1.57,1.65,1.57,13.0,9.0,12.0,34.0,2.0,1.0,0.0,2.0,0.0,7.0,10.0,11.0,20.0,3.0,6.0,16.0,23.0,3.0,9.0,14.0,6.0,2.0,0.47,0.6,0.58,1.0,0.0,1.0,33.73,22.0,21.73,5.0,0.24,0.2,0.2,1.7,1.71,1.63
847794284796618482124,2024,Fiala-Byfield-Jeannot,LAK,line,5on5,17,624.0,257.0,0.24,0.56,0.62,5.73,0.2,0.26,1.31,0.19,3.21,2.83,0.2,0.19,0.19,5.0,3.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,5.0,8.0,2.0,4.0,2.0,7.0,0.0,4.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10.26,8.0,8.02,1.0,0.05,0.0,0.0,0.25,0.25,0.25,3.82,0.62,0.23,0.91,0.1,1.89,1.24,0.61,0.6,0.58,4.0,1.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,3.0,6.0,0.0,3.0,4.0,0.0,1.0,0.11,0.0,0.51,1.0,0.0,1.0,7.93,5.0,4.94,1.0,0.05,0.51,0.51,0.16,0.16,0.15
847693484827458483445,2024,Gauthier-Mctavish-Mcginn,ANA,line,5on5,3,731.0,25.0,0.78,0.53,0.6,3.88,0.42,0.27,0.99,0.15,2.44,1.73,0.41,0.4,0.4,5.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,4.0,8.0,2.0,3.0,4.0,1.0,1.0,0.1,0.12,0.2,0.0,1.0,0.0,8.43,6.0,5.81,3.0,0.06,0.0,0.0,0.47,0.46,0.45,2.76,0.12,0.18,0.61,0.1,1.75,1.23,0.12,0.12,0.12,2.0,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0,2.0,7.0,9.0,0.0,7.0,4.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,8.94,4.0,4.2,3.0,0.04,0.0,0.0,0.15,0.16,0.15
847121584784638481577,2024,Beauvillier-Malkin-Tomasino,PIT,line,5on5,5,1658.0,28.0,0.52,0.55,0.51,15.56,1.88,1.07,3.83,0.49,7.8,5.95,1.75,1.88,1.74,15.0,6.0,12.0,33.0,0.0,2.0,0.0,2.0,0.0,10.0,7.0,15.0,21.0,3.0,6.0,8.0,4.0,5.0,11.0,14.0,3.0,4.0,0.34,0.4,1.14,0.0,0.0,0.0,31.97,21.0,20.55,6.0,0.23,0.61,0.61,1.49,1.48,1.45,14.88,1.72,1.16,4.06,0.51,7.35,5.2,1.64,1.75,1.66,11.0,9.0,7.0,27.0,2.0,3.0,1.0,3.0,0.0,3.0,9.0,9.0,18.0,3.0,6.0,15.0,12.0,1.0,10.0,12.0,7.0,1.0,0.44,0.94,0.35,1.0,1.0,0.0,27.69,20.0,20.59,7.0,0.25,0.64,0.64,1.33,1.35,1.33
847795384784728482077,2024,Kapanen-Holloway-Joseph,STL,line,5on5,4,1301.0,23.0,0.19,0.45,0.41,6.52,0.14,0.3,2.04,0.18,3.52,2.81,0.14,0.15,0.15,7.0,2.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,7.0,9.0,2.0,4.0,8.0,13.0,4.0,4.0,9.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,14.79,9.0,9.42,3.0,0.06,0.0,0.0,0.2,0.21,0.21,9.02,0.59,0.58,2.46,0.3,5.44,3.63,0.59,0.55,0.55,6.0,7.0,4.0,17.0,1.0,0.0,0.0,1.0,0.0,4.0,7.0,5.0,12.0,3.0,6.0,13.0,7.0,1.0,6.0,12.0,1.0,0.0,0.44,0.16,0.0,1.0,0.0,0.0,16.07,13.0,12.35,2.0,0.12,0.0,0.0,0.71,0.67,0.66
84717098481567,2024,Thrun-Vlasic,SJS,pairing,5on5,5,2017.0,28.0,0.12,0.26,0.22,6.67,0.4,0.45,2.05,0.3,3.98,2.82,0.4,0.39,0.39,7.0,3.0,6.0,16.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0,7.0,10.0,1.0,2.0,18.0,17.0,2.0,6.0,8.0,2.0,0.0,0.15,0.25,0.0,0.0,0.0,0.0,15.17,10.0,9.86,5.0,0.09,0.18,0.18,0.32,0.31,0.31,25.83,2.82,1.76,7.0,0.87,13.11,9.44,2.34,2.88,2.39,21.0,14.0,10.0,45.0,4.0,5.0,0.0,4.0,0.0,9.0,13.0,17.0,31.0,1.0,2.0,22.0,14.0,0.0,7.0,23.0,7.0,5.0,0.69,0.8,1.33,3.0,1.0,0.0,48.23,35.0,36.03,2.0,0.37,1.1,1.1,2.1,2.14,1.9
847627884808408484829,2024,Hryckowian-Blackwell-Bck,DAL,line,5on5,3,854.0,17.0,0.35,0.48,0.5,6.34,0.29,0.34,1.79,0.22,3.75,2.6,0.29,0.28,0.27,4.0,5.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,9.0,2.0,4.0,7.0,8.0,0.0,2.0,9.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,12.17,9.0,8.62,1.0,0.07,0.0,0.0,0.36,0.34,0.34,7.07,0.53,0.32,2.08,0.2,3.2,2.68,0.53,0.55,0.55,7.0,2.0,5.0,14.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,7.0,9.0,0.0,0.0,7.0,13.0,0.0,3.0,6.0,2.0,1.0,0.09,0.2,0.25,0.0,0.0,0.0,14.46,9.0,9.03,1.0,0.07,0.0,0.0,0.6,0.61,0.61
847842184785428480003,2024,Boqvist-Greer-Rodrigues,FLA,line,5on5,7,1563.0,57.0,0.6,0.55,0.53,11.84,0.95,0.8,2.95,0.41,7.45,5.43,0.95,1.02,1.02,8.0,10.0,6.0,24.0,0.0,1.0,0.0,2.0,0.0,11.0,4.0,8.0,18.0,0.0,0.0,12.0,17.0,2.0,5.0,15.0,3.0,0.0,0.55,0.4,0.0,0.0,0.0,0.0,25.41,18.0,18.97,2.0,0.16,0.08,0.08,1.04,1.12,1.11,11.56,0.64,0.68,3.41,0.38,6.49,4.4,0.64,0.61,0.61,8.0,8.0,4.0,20.0,1.0,0.0,0.0,4.0,0.0,5.0,6.0,7.0,15.0,0.0,0.0,10.0,16.0,4.0,6.0,13.0,3.0,0.0,0.33,0.32,0.0,1.0,0.0,0.0,18.85,16.0,15.15,2.0,0.14,0.0,0.0,0.78,0.74,0.74
847844984800278482702,2024,Robertson-Stankoven-Hintz,DAL,line,5on5,34,6947.0,300.0,0.53,0.5,0.51,73.97,6.47,4.47,19.51,2.43,36.57,27.54,6.3,6.62,6.45,69.0,28.0,29.0,126.0,7.0,9.0,2.0,12.0,0.0,40.0,29.0,62.0,90.0,5.0,10.0,63.0,24.0,8.0,41.0,69.0,22.0,6.0,1.96,2.88,1.63,3.0,2.0,2.0,130.06,97.0,98.89,22.0,0.94,1.66,1.57,5.84,5.97,5.87,66.85,5.79,4.34,17.15,2.2,36.05,26.47,5.44,5.66,5.31,67.0,25.0,33.0,125.0,3.0,7.0,1.0,9.0,0.0,35.0,38.0,64.0,89.0,9.0,18.0,70.0,57.0,8.0,43.0,74.0,9.0,9.0,2.15,1.08,2.55,0.0,1.0,2.0,120.49,92.0,89.08,14.0,0.91,1.8,1.8,4.89,4.75,4.68
847403484774798482117,2024,Maroon-Reichel-Bertuzzi,CHI,line,5on5,16,830.0,215.0,0.21,0.25,0.31,5.36,0.42,0.43,1.21,0.19,3.24,2.51,0.42,0.42,0.42,7.0,1.0,1.0,9.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,7.0,8.0,1.0,2.0,2.0,5.0,1.0,5.0,6.0,2.0,0.0,0.18,0.24,0.0,0.0,0.0,0.0,9.08,8.0,8.08,2.0,0.09,0.0,0.0,0.51,0.51,0.51,12.84,1.59,0.85,3.17,0.47,6.61,5.31,1.57,1.61,1.59,10.0,8.0,9.0,27.0,0.0,2.0,0.0,1.0,0.0,5.0,10.0,10.0,18.0,0.0,0.0,7.0,9.0,2.0,2.0,12.0,3.0,3.0,0.35,0.37,0.87,0.0,0.0,0.0,26.49,18.0,17.73,1.0,0.18,0.57,0.57,1.2,1.19,1.18
84788598480871,2024,Mikkola-Boqvist,FLA,pairing,5on5,7,708.0,59.0,0.6,0.58,0.61,8.86,0.98,0.61,2.21,0.27,3.8,3.12,0.89,0.95,0.86,7.0,4.0,4.0,15.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,7.0,11.0,3.0,6.0,3.0,3.0,2.0,6.0,6.0,3.0,2.0,0.19,0.33,0.47,0.0,0.0,0.0,14.2,11.0,10.43,2.0,0.13,0.34,0.34,0.77,0.76,0.74,4.66,0.66,0.51,0.93,0.19,2.86,1.84,0.63,0.65,0.61,3.0,4.0,4.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,0.17,0.23,0.25,0.0,0.0,0.0,11.49,7.0,6.94,1.0,0.1,0.25,0.25,0.51,0.51,0.47
84735078481607,2024,Johansson-Petry,DET,pairing,5on5,7,619.0,42.0,0.47,0.52,0.53,6.18,0.48,0.45,1.44,0.2,3.68,2.74,0.48,0.47,0.47,6.0,3.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,9.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,1.0,0.0,0.4,0.09,0.0,0.0,0.0,0.0,10.44,9.0,8.68,1.0,0.09,0.0,0.0,0.58,0.56,0.56,5.69,0.55,0.36,1.2,0.19,3.3,2.4,0.51,0.57,0.54,5.0,3.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,7.0,0.0,0.0,4.0,1.0,0.0,5.0,4.0,4.0,0.0,0.11,0.44,0.0,0.0,1.0,0.0,10.81,8.0,8.55,3.0,0.07,0.0,0.0,0.62,0.65,0.61
847637484796718479944,2024,Aston-Reese-Kuraly-Olivier,CBJ,line,5on5,37,3246.0,409.0,0.54,0.45,0.53,30.43,2.49,1.93,7.32,0.96,16.19,12.11,2.48,2.47,2.46,29.0,12.0,12.0,53.0,1.0,2.0,0.0,9.0,1.0,16.0,12.0,28.0,40.0,3.0,6.0,19.0,39.0,7.0,15.0,29.0,10.0,2.0,0.64,1.24,0.6,0.0,1.0,0.0,53.11,41.0,41.12,5.0,0.4,0.34,0.34,2.55,2.53,2.52,26.89,2.12,1.7,6.42,0.87,14.48,11.41,2.05,2.13,2.06,25.0,12.0,27.0,64.0,3.0,1.0,1.0,6.0,0.0,11.0,16.0,22.0,34.0,5.0,10.0,23.0,24.0,3.0,20.0,27.0,8.0,2.0,0.61,1.02,0.5,1.0,1.0,1.0,63.34,37.0,37.2,14.0,0.36,0.27,0.27,2.2,2.22,2.19
84751818481006,2024,Leddy-Tucker,STL,pairing,5on5,3,901.0,19.0,0.54,0.58,0.65,10.35,0.51,0.5,2.67,0.31,5.68,4.4,0.5,0.53,0.52,11.0,4.0,3.0,18.0,1.0,1.0,0.0,2.0,0.0,8.0,3.0,10.0,14.0,0.0,0.0,5.0,8.0,2.0,7.0,14.0,1.0,0.0,0.37,0.13,0.0,1.0,0.0,0.0,18.31,15.0,15.25,3.0,0.1,0.13,0.13,0.41,0.43,0.42,5.45,0.43,0.32,1.54,0.21,3.12,2.37,0.4,0.43,0.4,3.0,5.0,5.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,8.0,0.0,0.0,10.0,14.0,1.0,7.0,6.0,2.0,0.0,0.14,0.29,0.0,0.0,0.0,0.0,13.11,8.0,8.17,4.0,0.07,0.0,0.0,0.5,0.49,0.46
84745908480873,2024,Sandin-Carlson,WSH,pairing,5on5,65,27210.0,283.0,0.55,0.51,0.53,241.05,23.09,15.12,60.24,8.26,124.07,97.22,21.8,23.04,21.78,217.0,111.0,97.0,425.0,24.0,31.0,5.0,37.0,0.0,92.0,144.0,193.0,304.0,29.0,61.0,197.0,163.0,30.0,126.0,237.0,63.0,28.0,6.8,8.03,8.26,11.0,6.0,7.0,426.42,328.0,328.32,54.0,3.15,6.91,6.91,19.33,19.38,19.09,208.83,19.16,13.37,51.79,7.16,111.19,83.31,18.68,19.2,18.71,190.0,96.0,117.0,403.0,19.0,21.0,1.0,43.0,0.0,80.0,123.0,171.0,267.0,27.0,57.0,208.0,162.0,31.0,128.0,201.0,63.0,22.0,5.65,7.71,5.8,7.0,8.0,4.0,401.91,286.0,285.9,68.0,2.79,4.23,4.23,17.72,17.77,17.6
847688284774508481624,2024,Teravainen-Dickinson-Mikheyev,CHI,line,5on5,28,10857.0,156.0,0.47,0.43,0.47,67.12,5.94,4.28,17.86,2.26,36.1,26.55,5.66,5.82,5.56,62.0,31.0,34.0,127.0,4.0,11.0,0.0,15.0,1.0,22.0,40.0,58.0,89.0,8.0,19.0,102.0,71.0,9.0,47.0,70.0,16.0,7.0,1.68,2.17,2.09,3.0,1.0,0.0,122.57,93.0,90.19,25.0,0.9,2.24,2.24,4.59,4.55,4.37,78.2,6.57,5.3,19.49,2.52,42.27,30.86,6.23,6.56,6.21,72.0,35.0,58.0,165.0,8.0,8.0,0.0,16.0,0.0,32.0,43.0,64.0,99.0,3.0,9.0,107.0,79.0,11.0,55.0,80.0,21.0,6.0,2.25,2.89,1.43,4.0,4.0,0.0,165.86,107.0,107.19,21.0,1.11,1.6,1.6,6.07,6.05,5.92
847575484774948477501,2024,Drouin-Nelson-Nichushkin,COL,line,5on5,5,2367.0,16.0,0.32,0.52,0.5,14.35,0.7,0.84,3.66,0.47,9.02,6.31,0.7,0.7,0.7,13.0,8.0,16.0,37.0,4.0,0.0,0.0,6.0,0.0,8.0,3.0,9.0,17.0,0.0,0.0,20.0,14.0,5.0,13.0,21.0,0.0,0.0,0.7,0.0,0.0,4.0,0.0,0.0,36.91,21.0,21.27,2.0,0.17,0.0,0.0,0.87,0.87,0.86,15.12,1.48,1.11,4.22,0.52,8.07,5.6,1.46,1.54,1.52,12.0,9.0,13.0,34.0,3.0,1.0,1.0,3.0,0.0,3.0,11.0,9.0,18.0,3.0,6.0,26.0,16.0,2.0,12.0,14.0,6.0,1.0,0.44,0.73,0.31,1.0,2.0,0.0,34.5,21.0,21.74,7.0,0.24,0.15,0.15,1.56,1.62,1.6
847805684790668483609,2024,Lomberg-Bishop-Klapka,CGY,line,5on5,2,682.0,8.0,0.26,0.48,0.41,4.65,0.22,0.34,1.23,0.18,2.97,2.06,0.22,0.2,0.2,6.0,1.0,3.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,6.0,7.0,1.0,2.0,3.0,15.0,0.0,2.0,6.0,1.0,0.0,0.08,0.14,0.0,0.0,0.0,0.0,9.02,7.0,6.36,2.0,0.07,0.0,0.0,0.29,0.27,0.27,6.95,0.63,0.44,1.89,0.24,3.96,2.85,0.61,0.69,0.68,7.0,3.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,6.0,9.0,0.0,0.0,7.0,3.0,1.0,0.0,8.0,1.0,1.0,0.26,0.12,0.25,1.0,0.0,0.0,12.2,10.0,11.12,0.0,0.09,0.25,0.25,0.47,0.51,0.5
84793878484258,2024,Middleton-Malinski,COL,pairing,5on5,23,6350.0,135.0,0.36,0.48,0.44,39.4,2.68,2.44,11.15,1.45,22.27,16.0,2.64,2.72,2.67,36.0,20.0,33.0,89.0,3.0,5.0,0.0,6.0,0.0,19.0,23.0,33.0,53.0,3.0,6.0,21.0,76.0,7.0,28.0,45.0,8.0,3.0,1.04,1.02,0.62,1.0,2.0,0.0,90.92,56.0,57.36,18.0,0.5,0.43,0.43,2.76,2.8,2.76,52.3,4.73,3.41,14.11,1.78,27.23,19.74,4.64,4.68,4.6,46.0,25.0,27.0,98.0,2.0,6.0,1.0,7.0,0.0,19.0,37.0,44.0,69.0,7.0,14.0,47.0,78.0,8.0,20.0,49.0,16.0,6.0,1.35,1.87,1.51,0.0,1.0,1.0,94.82,71.0,69.78,12.0,0.71,1.09,1.09,4.36,4.34,4.32
848001184808488484911,2024,Kostin-Dellandrea-Graf,SJS,line,5on5,5,864.0,50.0,0.1,0.19,0.2,2.28,0.13,0.19,0.4,0.06,1.39,0.84,0.13,0.14,0.14,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,6.0,12.0,1.0,0.0,3.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,5.06,3.0,3.15,0.0,0.04,0.0,0.0,0.17,0.18,0.17,8.73,1.26,0.74,1.82,0.3,4.82,3.05,1.23,1.24,1.2,7.0,5.0,10.0,22.0,0.0,1.0,0.0,2.0,0.0,3.0,6.0,7.0,12.0,0.0,0.0,13.0,4.0,1.0,0.0,4.0,6.0,2.0,0.09,0.74,0.42,0.0,0.0,0.0,22.84,12.0,12.02,0.0,0.16,0.22,0.22,1.2,1.18,1.18
84751888481527,2024,Mcnabb-Korczak,VGK,pairing,5on5,21,15577.0,59.0,0.61,0.53,0.54,137.48,13.34,9.56,34.58,4.89,73.79,55.85,12.57,13.46,12.67,128.0,64.0,77.0,269.0,17.0,23.0,6.0,16.0,1.0,66.0,69.0,111.0,175.0,8.0,22.0,115.0,110.0,22.0,80.0,140.0,32.0,20.0,4.24,3.99,5.12,9.0,3.0,5.0,272.99,192.0,192.72,31.0,2.01,4.41,4.41,10.94,10.99,10.81,118.61,8.58,7.24,31.75,3.99,64.51,47.94,8.41,8.59,8.42,102.0,62.0,79.0,243.0,7.0,9.0,0.0,23.0,0.0,52.0,73.0,95.0,157.0,13.0,32.0,110.0,137.0,20.0,69.0,132.0,24.0,8.0,3.35,2.98,2.24,4.0,3.0,0.0,242.22,164.0,165.3,42.0,1.49,2.1,2.1,7.96,8.03,7.95
847414184799928481725,2024,Soderblom-Rasmussen-Kane,DET,line,5on5,5,1846.0,21.0,0.69,0.58,0.54,16.1,1.99,1.02,4.14,0.55,8.3,5.99,1.86,1.92,1.79,18.0,4.0,10.0,32.0,0.0,3.0,0.0,5.0,0.0,6.0,8.0,18.0,22.0,1.0,2.0,13.0,17.0,1.0,8.0,14.0,4.0,4.0,0.42,0.4,1.17,0.0,0.0,0.0,31.51,22.0,21.8,2.0,0.21,0.95,0.95,1.26,1.22,1.2,12.57,0.89,0.85,3.07,0.49,7.98,5.72,0.86,0.86,0.84,8.0,11.0,4.0,23.0,1.0,3.0,0.0,2.0,0.0,5.0,8.0,7.0,18.0,1.0,2.0,20.0,12.0,0.0,9.0,18.0,0.0,1.0,0.62,0.0,0.27,1.0,0.0,0.0,22.95,19.0,18.89,1.0,0.17,0.29,0.29,0.77,0.76,0.75
